# BEAST v10.5.0
# Generated Mon Apr 13 22:17:07 BRT 2026 [seed=1776129426974]
# CDV_GTRG4_skygrid_relaxed_4traits.xml
state	location_1.rates.Africa.Europe	location_1.rates.Africa.South America	location_1.rates.Europe.South America	location_1.rates.Europe.Africa	location_1.rates.South America.Africa	location_1.rates.South America.Europe	location_1.indicators.Africa.Europe	location_1.indicators.Africa.South America	location_1.indicators.Europe.South America	location_1.indicators.Europe.Africa	location_1.indicators.South America.Africa	location_1.indicators.South America.Europe	location_1.nonZeroRates
1190000	0.15939873181539363	1.6596232691220003	0.22987635633353257	0.7312415426891554	0.09945481542130225	1.598261348414873	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1200000	2.3465878246565595	0.45123713414368155	0.9726459134579267	1.261657456402617	0.020512710655677325	0.18914632396764072	0.0	1.0	1.0	1.0	1.0	1.0	5.0
1210000	1.2341836654410754	0.860278190021773	1.3611281618229487	0.9536797779056273	1.4187525709449593	1.387344031068593	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1220000	0.08362231345128855	1.6675793970724078	1.524425731267704	0.9152972918119288	0.5583000036564859	0.3632425597603861	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1230000	1.460526327706153	2.602606547836489	1.1707482214256313	0.7667625462366765	0.24068899787190218	0.8211498164520088	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1240000	0.03196586481472993	1.1881161916883052	0.34523714658506544	1.1577147453473013	0.9385822520727806	3.0475975006615377	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1250000	0.27443572215816187	1.6155097601893769	1.295218462506495	2.3705564253669125	0.10730383030793793	1.2122253801943896	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1260000	0.37274158413139635	0.5730926207556793	0.6002253560424728	1.5508967699690266	1.9540879723820963	0.44823404101929243	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1270000	0.27582389026189574	0.6517389146478387	0.24584215693734618	0.7044383033529781	0.6065083577682141	1.387235265030096	1.0	0.0	1.0	1.0	1.0	1.0	5.0
1280000	1.3096741340176217	0.36361007840977616	0.31960628482417025	0.776748292823972	3.9234156524306187	0.8806657437889905	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1290000	3.0296079231968855	0.16648979895662605	5.548295892097631E-4	0.4260894037675945	1.7896030429179037	1.4296852567142009	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1300000	0.525252061559823	0.5351611190372829	1.6787927041070136	0.7887420104013072	0.15587344059910632	1.8535790926820312	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1310000	1.7485665935474168	0.4393088095702414	0.30179997758216104	0.6143600094193856	3.8604482137173015	0.8806039980618061	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1320000	0.6607827734032602	0.022408428319838188	2.1966085764110854	0.37234895326502365	0.331266215261378	0.833069906851963	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1330000	0.7223952176813232	0.07896441742435371	0.08748467845438514	1.2226810651249502	1.4890192839392977	2.008339535611501	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1340000	1.5424489611257484	0.7285235556559938	0.7199560754869037	1.4070775853887714	0.22173427046955393	0.5892177876204874	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1350000	0.06178913972821596	0.003321747104329112	1.0744907336512382	2.8829760295364046	3.7883815786923885	1.5951479527643764	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1360000	0.9292032304961609	1.1002575427197507	0.9199909161081372	3.010955117741752	2.8973527230915477	0.582482213116394	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1370000	0.41355902412678314	2.376876573890973	0.031949720837488656	1.9441089392892033	2.4253467315184305	0.29847963980497694	0.0	0.0	0.0	1.0	1.0	1.0	3.0
1380000	0.39613603386251267	0.24336539610837177	5.401502858629871	2.101532724137683	1.971786166913517	3.563395037170541	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1390000	0.0056431510716091395	1.0561009604908802	0.42197534624585165	1.6861155379434087	1.4851454032438711	0.34143591009832963	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1400000	0.4661237578375568	0.3202904152449185	0.3008816625596483	0.8612883142018797	0.4080097080508609	1.089899156762631	0.0	0.0	1.0	1.0	0.0	1.0	3.0
1410000	2.919928006623723	0.14098500217068927	0.23633515498996618	0.49015968544198585	0.1535521378480761	0.4869853942075413	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1420000	0.04233867801776625	0.6557908933181508	0.31698664460225073	0.7810308328863543	1.316701319409544	1.30195477476495	1.0	0.0	0.0	1.0	1.0	1.0	4.0
1430000	0.4183704681401924	0.10295639646147207	0.37435022071091495	1.9747226108066922	0.5939005398811644	0.4649872948071656	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1440000	0.6577504258848886	0.26739261298851835	0.5353487966729467	1.6329549716881426	2.208555887854577	0.6401278945122222	1.0	0.0	1.0	1.0	1.0	1.0	5.0
1450000	0.25977756662863216	0.823530320951813	0.06792819579177897	0.19551528001070273	0.7739480006370486	0.2394467898123465	0.0	1.0	1.0	1.0	0.0	1.0	4.0
