# BEAST v10.5.0
# Generated Thu Apr 09 16:31:01 BRT 2026 [seed=1775763060804]
# CDV_GTRG4_skygrid_strict_4traits.xml
state	host_1.rates.Carnivora.Primates	host_1.rates.Primates.Carnivora	host_1.indicators.Carnivora.Primates	host_1.indicators.Primates.Carnivora	host_1.nonZeroRates
12710000	0.6078860171675549	0.5851116451600565	1.0	1.0	2.0
12720000	0.24058341028009203	0.4906044142701351	1.0	1.0	2.0
12730000	2.8982667297998406	0.42583623008134025	1.0	1.0	2.0
12740000	0.32025572487892867	0.16405187738407603	1.0	1.0	2.0
12750000	3.519288657002148	1.0383518006729178	1.0	1.0	2.0
12760000	1.7915758550035599	0.825314800394885	1.0	1.0	2.0
12770000	0.2949870829092928	0.08890065177071792	1.0	1.0	2.0
12780000	0.9076212333648892	0.16185751325327605	1.0	1.0	2.0
12790000	1.0649091957587689	1.1499281204415746	1.0	1.0	2.0
12800000	2.1678994063575985	0.21953395893282862	1.0	1.0	2.0
12810000	0.2722236794345107	0.32186562817503633	1.0	1.0	2.0
12820000	0.0889535432249179	0.1074938838489501	1.0	1.0	2.0
12830000	1.234750734320168	0.28926624216243124	1.0	1.0	2.0
12840000	1.4516065525772306	0.03597036033057739	1.0	1.0	2.0
12850000	3.764869987383315	2.0599610637122616	1.0	1.0	2.0
12860000	5.586064580204425	0.29097133688107313	1.0	1.0	2.0
12870000	0.9735687683895735	0.37995871161796535	1.0	1.0	2.0
12880000	5.026836431265463	0.07000437526237158	1.0	1.0	2.0
12890000	1.0332485468874133	0.2586267415013627	1.0	1.0	2.0
12900000	5.302755212194622	0.003498672709787357	1.0	1.0	2.0
12910000	0.16794736527276888	0.199984296501143	1.0	1.0	2.0
12920000	1.3204050559880853	1.2299881315625951	1.0	1.0	2.0
12930000	1.9031451783004507	0.5121307903639447	1.0	1.0	2.0
12940000	0.4888871931174416	0.8604749387241346	1.0	1.0	2.0
12950000	1.439435958754052	0.2821281837260019	1.0	1.0	2.0
12960000	2.3265961397029744	0.2621954774745529	1.0	1.0	2.0
12970000	0.5974553422512703	0.8077792497248393	1.0	1.0	2.0
12980000	2.1884457836486093	0.18766824038701235	1.0	1.0	2.0
12990000	1.8633277700087734	1.2266728964416072	1.0	1.0	2.0
13000000	0.18333801503142527	0.2585874172432209	1.0	1.0	2.0
13010000	0.9759088681995439	1.2036125877678616	1.0	1.0	2.0
13020000	0.38237878433164163	0.4197753613141469	1.0	1.0	2.0
13030000	1.7634674757121094	4.708359048219774	1.0	1.0	2.0
13040000	0.6970268242671475	0.11618245584526517	1.0	1.0	2.0
13050000	3.3364756769707826	0.36613001585906363	1.0	1.0	2.0
13060000	3.483558539415389	0.8246341775630468	1.0	1.0	2.0
13070000	0.6749860817997393	0.4808262429004214	1.0	1.0	2.0
13080000	3.2457184883915797	2.6125731205121765	1.0	1.0	2.0
13090000	4.291247825879239	0.01599257735570195	1.0	1.0	2.0
13100000	0.29994111330960727	0.2198158425446193	1.0	1.0	2.0
13110000	1.7506558424295229	1.793363913666468	1.0	1.0	2.0
13120000	2.5658599339825776	0.31334697334004885	1.0	1.0	2.0
13130000	0.45278010911430305	2.1479820221183044	1.0	1.0	2.0
13140000	1.5084789910035237	0.5766939769579579	1.0	1.0	2.0
13150000	0.15775482393069334	0.06850847801623733	1.0	1.0	2.0
13160000	0.7269567994824041	0.4071364225849898	1.0	1.0	2.0
13170000	0.3128116800994264	0.8725879996034234	1.0	1.0	2.0
13180000	2.164426758047173	0.6341857974404792	1.0	1.0	2.0
13190000	1.5094103892451174	0.24806612565942018	1.0	1.0	2.0
13200000	0.20760979101915722	0.025511694084106418	1.0	1.0	2.0
13210000	0.8975532198922385	0.08075393597558579	1.0	1.0	2.0
13220000	1.8471093871637028	1.5615469841488496	1.0	1.0	2.0
13230000	2.7851915866935832	0.27807318144023985	1.0	1.0	2.0
13240000	1.7989820991726297	0.1536429074096763	1.0	1.0	2.0
13250000	0.7040560303581744	0.18321328202718506	1.0	1.0	2.0
13260000	1.2355069612820524	0.04548379211728402	1.0	1.0	2.0
13270000	0.5038937567025201	0.07667541729195738	1.0	1.0	2.0
13280000	0.7150698532669808	0.19060404761034205	1.0	1.0	2.0
13290000	0.18564536824690436	0.11068166735164928	1.0	1.0	2.0
13300000	3.711408281538372	0.2692754271410832	1.0	1.0	2.0
13310000	2.445933097631608	0.7362268477690782	1.0	1.0	2.0
13320000	0.48074762492747974	0.12469905995374142	1.0	1.0	2.0
13330000	1.4408241383851907	0.26892072764098623	1.0	1.0	2.0
13340000	1.3580833077191699	0.25519530769648185	1.0	1.0	2.0
13350000	2.2155995709937257	0.8983215606661903	1.0	1.0	2.0
13360000	1.103291677160668	0.08132997478541637	1.0	1.0	2.0
13370000	0.7078718743034265	0.5751895441595388	1.0	1.0	2.0
13380000	1.045021936355917	4.66356177389896	1.0	1.0	2.0
13390000	1.1243455560615032	0.38453858220378073	1.0	1.0	2.0
13400000	2.997959494228493	2.0440944727730566	1.0	1.0	2.0
13410000	0.13918954633038205	0.08740789228124676	1.0	1.0	2.0
13420000	0.8282544780955271	0.4984665899219662	1.0	1.0	2.0
13430000	2.628922146739503	2.694096395840189	1.0	1.0	2.0
13440000	3.1983200070400546	0.4596107747030987	1.0	1.0	2.0
13450000	1.0260788246105152	0.6419823832652405	1.0	1.0	2.0
13460000	1.365742610449923	0.014934829939890273	1.0	1.0	2.0
13470000	1.863632922625088	0.35130076619597794	1.0	1.0	2.0
13480000	0.7158188997953264	1.075723473996132	1.0	1.0	2.0
13490000	0.7348232562443804	0.4872251804459336	1.0	1.0	2.0
13500000	0.8724875108546495	0.2216656876409874	1.0	1.0	2.0
13510000	2.2176309108498065	0.0044906629335627135	1.0	1.0	2.0
13520000	0.9818954156681697	0.3114705172371293	1.0	1.0	2.0
13530000	1.4489869287235566	1.8673857178008786	1.0	1.0	2.0
13540000	2.794538127890912	0.46726156664810875	0.0	1.0	1.0
13550000	2.516436455664778	0.04884689370768363	1.0	1.0	2.0
13560000	0.7789192637023874	0.9058534969345583	1.0	1.0	2.0
13570000	0.790124031284287	0.4429267855960148	1.0	1.0	2.0
13580000	0.7276937260763823	0.5105504859749015	1.0	1.0	2.0
13590000	0.4720137269091464	0.18113690866747362	1.0	1.0	2.0
13600000	0.5247809094182374	1.1654175497852024	1.0	1.0	2.0
13610000	0.5264358117510878	0.04937736945357661	1.0	1.0	2.0
13620000	1.251360328912979	0.34244847386065047	1.0	1.0	2.0
13630000	2.0836087848648845	0.0711021054423039	1.0	1.0	2.0
13640000	1.4157016573914503	1.0917588940429435	1.0	1.0	2.0
13650000	0.47424516843491615	0.12584175185964286	1.0	1.0	2.0
13660000	0.4191246547954136	1.3041979883173946	1.0	1.0	2.0
13670000	2.597311416014217	0.03933336519291558	1.0	1.0	2.0
13680000	2.0441675681395144	1.9616516054325002	1.0	1.0	2.0
13690000	0.07758952868370768	0.04388314768890228	1.0	1.0	2.0
13700000	1.097418109014952	0.2624061129507633	1.0	1.0	2.0
13710000	2.2535477212784865	0.9979858225280369	1.0	1.0	2.0
13720000	0.2751874470009052	0.8037694122527543	1.0	1.0	2.0
13730000	0.6506003013093951	0.6179585342718585	1.0	1.0	2.0
13740000	0.6537477805890025	0.011368123333354671	1.0	1.0	2.0
13750000	0.6370770039932881	0.27005106437856014	1.0	1.0	2.0
13760000	0.2810020765061136	0.0727269271678101	1.0	1.0	2.0
13770000	0.16722111493079558	0.3465492671307919	1.0	1.0	2.0
13780000	1.2699994945601865	0.2189100334293447	1.0	1.0	2.0
13790000	0.30414623898355275	0.07800193191203726	1.0	1.0	2.0
13800000	5.251501246871413	1.7920497876903718	1.0	1.0	2.0
13810000	0.11636007841711532	0.00914482443158372	1.0	1.0	2.0
13820000	0.22452006943429229	0.3120229061948793	1.0	1.0	2.0
13830000	0.5648236502568282	0.2398479348473067	1.0	1.0	2.0
13840000	0.2862603243904857	0.497526291899697	1.0	1.0	2.0
13850000	0.4569924045186988	0.20584981669180816	1.0	1.0	2.0
13860000	0.5675422910987236	0.14474410012786554	1.0	1.0	2.0
13870000	0.4742970299297729	0.21836705627652134	1.0	1.0	2.0
13880000	1.8306355703230186	0.6397694309634702	1.0	1.0	2.0
13890000	0.42402672276550146	0.2513577672656117	1.0	1.0	2.0
13900000	0.3652190386136267	0.500098800649873	1.0	1.0	2.0
13910000	1.6377805758524004	0.536185083916919	1.0	1.0	2.0
13920000	1.2595908609499462	1.9797615507904762	1.0	1.0	2.0
13930000	2.8019582362733377	0.2938964712323891	1.0	1.0	2.0
13940000	0.561108444902221	0.208008572993518	1.0	1.0	2.0
13950000	1.4257236442295116	1.1613085817174127	1.0	1.0	2.0
13960000	1.0314110907104912	1.3431770987603115	1.0	1.0	2.0
13970000	0.8146900696781797	0.26147782173084344	1.0	1.0	2.0
13980000	0.3383746861224718	0.06013191870282602	1.0	1.0	2.0
13990000	0.2153972804595509	0.014204741984300882	1.0	1.0	2.0
14000000	1.0162611863641273	0.9976172409442653	1.0	1.0	2.0
14010000	4.098543651486593	0.7072760978355358	1.0	1.0	2.0
14020000	2.521218791579077	0.2014911590200565	1.0	1.0	2.0
14030000	0.5622710091392135	0.24207405712534738	1.0	1.0	2.0
14040000	0.6944157304529386	0.84381540027826	1.0	1.0	2.0
14050000	0.39330972435704176	0.47281058364856193	1.0	1.0	2.0
14060000	1.0632025059622494	1.2799527305109577	1.0	1.0	2.0
14070000	0.12762390376019378	0.22270827515773117	1.0	1.0	2.0
14080000	1.9547265619105487	0.005637294443660251	1.0	1.0	2.0
14090000	1.9746308121416645	0.23192696764369602	1.0	1.0	2.0
14100000	0.20915621354868164	0.2756047080263829	1.0	1.0	2.0
14110000	1.5600432142079184	1.5184148936771933	1.0	1.0	2.0
14120000	1.0726768475009156	0.28687118541749773	1.0	1.0	2.0
14130000	0.0711593274675349	0.03406923879470654	1.0	1.0	2.0
14140000	1.7339757692962865	0.7407247987633855	1.0	1.0	2.0
14150000	0.717420998418205	0.989761192993548	1.0	1.0	2.0
14160000	3.259096012697055	0.9209420450290963	1.0	1.0	2.0
14170000	1.8465776789675734	0.04102375293456714	1.0	1.0	2.0
14180000	1.3481874458815566	2.299768502779501	1.0	1.0	2.0
14190000	0.29674636618375555	1.1199625049330322	1.0	1.0	2.0
14200000	3.525801113149469	1.8657055736188624	1.0	1.0	2.0
14210000	0.296311966173268	0.22151020731616067	1.0	1.0	2.0
14220000	2.391542850777758	0.29627766000431066	1.0	1.0	2.0
14230000	0.4431512389808257	0.35381709177258613	1.0	1.0	2.0
14240000	1.321268709859443	0.29043421456482954	1.0	1.0	2.0
14250000	3.1983160436132145	0.785274758031479	1.0	1.0	2.0
14260000	0.4006381071706311	0.6412498121759527	1.0	1.0	2.0
14270000	1.0539067317322146	2.309195180778422	1.0	1.0	2.0
14280000	0.6409379149727839	0.10058311120402316	1.0	1.0	2.0
14290000	1.2014239283861219	0.45559751648060154	1.0	1.0	2.0
14300000	3.41951099967512	2.7396028594626682	1.0	1.0	2.0
14310000	1.10622311632905	0.15611931083567404	1.0	1.0	2.0
14320000	0.304332881845835	1.7853759305646542	1.0	1.0	2.0
14330000	0.1359404525095434	0.03116160106108549	1.0	1.0	2.0
14340000	0.7705993209878503	0.18510934701835213	1.0	1.0	2.0
14350000	0.12960945012815672	2.5899653614236904	1.0	1.0	2.0
14360000	1.155526954988776	0.9085741530329446	1.0	1.0	2.0
14370000	0.6593956481926697	0.1475497083622701	1.0	1.0	2.0
14380000	0.9393467754483406	1.2945043292311473	1.0	1.0	2.0
14390000	2.0410848025560058	2.7287727580790664	1.0	1.0	2.0
14400000	0.5488062782039103	2.4550117699295455E-4	1.0	1.0	2.0
14410000	0.5472406584719849	0.21434769679449361	1.0	1.0	2.0
14420000	0.4240738073375985	0.3386542451121181	1.0	1.0	2.0
14430000	0.21032909634020336	0.1958277446427479	1.0	1.0	2.0
14440000	2.1105555967945144	0.04975714280326572	1.0	1.0	2.0
14450000	1.3937044237784393	0.6314165317271564	1.0	1.0	2.0
14460000	0.41264507979176906	0.3688998370166132	1.0	1.0	2.0
14470000	0.8754253630939434	0.925430227869381	1.0	1.0	2.0
14480000	2.2857037496309047	0.4262412020693218	1.0	1.0	2.0
14490000	0.08678320784336081	0.08431163546673041	1.0	1.0	2.0
14500000	1.5477637797356616	1.130460082022136	1.0	1.0	2.0
14510000	0.851479944541425	0.2731609485294069	1.0	1.0	2.0
14520000	4.104137692678683	1.684697138601895	1.0	1.0	2.0
14530000	0.32281723556132774	0.2620134909754358	1.0	1.0	2.0
14540000	0.5015600731876252	1.359045049073859	1.0	1.0	2.0
14550000	0.8596186947851338	1.004700789648926	1.0	1.0	2.0
14560000	0.8405016493612363	0.14949777098520278	1.0	1.0	2.0
14570000	0.1291633432297655	0.0314188990867733	1.0	1.0	2.0
14580000	0.6018113994709519	0.8446805405298793	1.0	1.0	2.0
14590000	0.44716369625714497	0.42304568161521583	1.0	1.0	2.0
14600000	3.2252881701264466	0.6834756701198691	1.0	1.0	2.0
14610000	0.7072838903640133	0.32084843515935363	1.0	1.0	2.0
14620000	2.6623266054455796	0.04737718761953322	1.0	1.0	2.0
14630000	1.8184209269035254	0.7984301502878115	1.0	1.0	2.0
14640000	1.742070071450355	0.764129653085662	1.0	1.0	2.0
14650000	0.13251736516531532	0.3296435707101443	1.0	1.0	2.0
14660000	0.02264031703144617	0.0027862433203177093	1.0	1.0	2.0
14670000	2.910824954315936	0.4588029226639233	1.0	1.0	2.0
14680000	2.8953728751469767	0.43688600153631973	1.0	1.0	2.0
14690000	0.7513659457730857	1.7878908162484848	1.0	1.0	2.0
14700000	0.8800925457554015	0.7291918321284643	1.0	1.0	2.0
14710000	2.322267874645258	0.9382342031864199	1.0	1.0	2.0
14720000	0.7040045852383724	1.3059239514602419	1.0	1.0	2.0
14730000	1.2707269712914433	0.0785862049938133	1.0	1.0	2.0
14740000	1.3109119112686856	0.8229592289274151	1.0	1.0	2.0
14750000	0.43529703557072413	0.193622212072664	1.0	1.0	2.0
14760000	0.4418378688497416	0.7711814780990158	1.0	1.0	2.0
14770000	0.4261432538988536	1.695887858442387	1.0	1.0	2.0
14780000	1.2830559069214373	1.3362805642324305	1.0	1.0	2.0
14790000	0.6257172581444698	0.5938730063555615	1.0	1.0	2.0
14800000	3.154912823120968	0.09162066176483419	1.0	1.0	2.0
14810000	1.1303759599539964	0.09756635166876691	1.0	1.0	2.0
14820000	0.47932087569143444	0.4968180079294265	1.0	1.0	2.0
14830000	0.5999327800137688	0.3142355326357172	1.0	1.0	2.0
14840000	0.5898515553749888	0.19362390896390957	1.0	1.0	2.0
14850000	0.7828861994814216	0.607899320473719	1.0	1.0	2.0
14860000	0.6052693099975308	3.726398507709098	1.0	1.0	2.0
14870000	1.2317745422283577	3.076177537015076	1.0	1.0	2.0
14880000	1.8734555161263293	0.8939901362696218	1.0	1.0	2.0
14890000	0.6654971340642892	0.1361130238925498	1.0	1.0	2.0
14900000	1.146569254703044	0.04801890043727704	1.0	1.0	2.0
14910000	1.2210101227461203	1.417047783015156	1.0	1.0	2.0
14920000	1.8347183371594178	0.1366721488728443	1.0	1.0	2.0
14930000	0.5394367730086554	0.28769996330481984	1.0	1.0	2.0
14940000	0.4396748865599982	0.6781575135690566	1.0	1.0	2.0
14950000	1.1466745803667138	1.1341240883872001	1.0	1.0	2.0
14960000	1.5766806586978794	0.051637451990206855	1.0	1.0	2.0
14970000	1.8257617195063596	0.1198277292385002	1.0	1.0	2.0
14980000	3.632441842451282	0.11106877221153355	1.0	1.0	2.0
14990000	2.5085823387664257	0.3369039430987905	1.0	1.0	2.0
15000000	2.9326280157994438	0.8704793382745388	1.0	1.0	2.0
15010000	0.40429983310052037	0.3507327253329573	1.0	1.0	2.0
15020000	0.5182982201354713	1.2548586094023775	1.0	1.0	2.0
15030000	0.9226211592357447	0.07986798389958147	1.0	1.0	2.0
15040000	0.5418400365301124	0.12420548112345303	1.0	1.0	2.0
15050000	0.6984533501713283	0.20963680271716753	1.0	1.0	2.0
15060000	3.4127844856148317	1.0791445427559294	1.0	1.0	2.0
15070000	0.7863573252424167	0.6482446297468196	1.0	1.0	2.0
15080000	1.413762877689462	1.1630126004551984	1.0	1.0	2.0
15090000	0.3673853937363568	0.6143366901549367	1.0	1.0	2.0
15100000	0.9560752890160072	0.31527874653326365	1.0	1.0	2.0
15110000	2.013241975240034	0.003549603800403951	1.0	1.0	2.0
15120000	1.5758064031992915	1.44732330667723	1.0	1.0	2.0
15130000	4.217551319160455	0.10522382189914924	1.0	1.0	2.0
15140000	1.2999138246967716	1.7782730589695885	1.0	1.0	2.0
15150000	1.1681185449825027	0.66651113699039	1.0	1.0	2.0
15160000	1.0573434743640213	0.3042538973684602	1.0	1.0	2.0
15170000	1.5231085071906925	0.8665907030148147	1.0	1.0	2.0
15180000	2.4129893542135905	0.5688799578645151	1.0	1.0	2.0
15190000	1.5358501384672456	0.9772325025296742	0.0	1.0	1.0
15200000	1.9854329971784213	0.20149552607812338	1.0	1.0	2.0
15210000	1.2400141165847256	0.49555075206918237	1.0	1.0	2.0
15220000	0.8392496264339744	0.3014353622555695	1.0	1.0	2.0
15230000	4.637212040875948	1.8513561729691392	1.0	1.0	2.0
15240000	0.7400693205023137	0.18576388814174924	1.0	1.0	2.0
15250000	5.2991743423021225	0.3350391422902512	1.0	1.0	2.0
15260000	0.881018914523168	0.2237673144192093	1.0	1.0	2.0
15270000	0.17516054449808005	0.7669329075379203	1.0	1.0	2.0
15280000	1.4100260736231878	0.7172706362726935	1.0	1.0	2.0
15290000	1.0950209406966895	0.48465249140064215	1.0	1.0	2.0
15300000	3.0869396891066425	1.637608024296855	1.0	1.0	2.0
15310000	4.214954036952507	1.2656873365744927	1.0	1.0	2.0
15320000	1.0260544278927826	0.24743740794917937	1.0	1.0	2.0
15330000	1.522489139585631	0.24066797425040623	1.0	1.0	2.0
15340000	2.625141838693134	0.5488890907178346	1.0	1.0	2.0
15350000	0.526690834141222	0.1897910825204439	1.0	1.0	2.0
15360000	0.6598032243500911	0.11206210626610487	1.0	1.0	2.0
15370000	0.8726928708315659	1.7030597896599498	1.0	1.0	2.0
15380000	0.6004706396012239	0.4435684727337471	1.0	1.0	2.0
15390000	1.0981923677102132	0.14192761538299165	1.0	1.0	2.0
15400000	0.7622400531278859	0.9041055734596382	1.0	1.0	2.0
15410000	1.390439394146412	0.24073053402997827	1.0	1.0	2.0
15420000	0.8064711182186175	0.3937568165281522	1.0	1.0	2.0
15430000	1.3164804726463806	0.9901110330697019	1.0	1.0	2.0
15440000	1.7880070670953732	0.12509545034779132	1.0	1.0	2.0
15450000	0.8670722075046157	0.4270323704020546	1.0	1.0	2.0
15460000	0.7553503630611754	0.44190680125933907	1.0	1.0	2.0
15470000	1.2983986477786904	0.014000765807935824	1.0	1.0	2.0
15480000	1.1377148627769236	0.12119377125572268	1.0	1.0	2.0
15490000	0.6033589788014077	0.5297770726464925	1.0	1.0	2.0
15500000	3.2652833522458207	0.3762758339501264	1.0	1.0	2.0
15510000	2.1333165612048566	0.6479126032015257	1.0	1.0	2.0
15520000	0.14226796046442408	0.060501221096180675	1.0	1.0	2.0
15530000	2.039258964499842	0.6990255447225162	1.0	1.0	2.0
15540000	0.5109611305539639	0.29798483843053675	1.0	1.0	2.0
15550000	2.930484119282473	0.23627818409010615	1.0	1.0	2.0
15560000	0.22979368024618252	0.9273312734536072	1.0	1.0	2.0
15570000	4.00676079868957	0.05464200525540728	1.0	1.0	2.0
15580000	5.113177131322022	0.45465078007860965	1.0	1.0	2.0
15590000	0.9931897558842498	2.3151366198244836	1.0	1.0	2.0
15600000	1.4785815086657872	0.14173951697210088	1.0	1.0	2.0
15610000	3.9165198961622476	0.5309756147513129	1.0	1.0	2.0
15620000	4.926060575070083	0.6638077777903025	1.0	1.0	2.0
15630000	0.3850407421881173	0.2528097277588493	1.0	1.0	2.0
15640000	2.2498907530651278	0.5901210629393692	1.0	1.0	2.0
15650000	1.8424626065718102	2.494856667702061	1.0	1.0	2.0
15660000	3.951844455623103	0.13266418800673085	1.0	1.0	2.0
15670000	0.42788954409252117	0.4483392134978625	1.0	1.0	2.0
15680000	2.57838861365883	0.42192162243440284	1.0	1.0	2.0
15690000	0.800620431333499	1.9061596944844386	1.0	1.0	2.0
15700000	0.584278742909425	0.037295937632558424	1.0	1.0	2.0
15710000	4.428518999209047	0.2400303663713201	1.0	1.0	2.0
15720000	0.17747628126356618	0.4853756046056307	1.0	1.0	2.0
15730000	0.24466064288000944	0.3248119656416486	1.0	1.0	2.0
15740000	2.0981809061887393	0.1913925028019006	1.0	1.0	2.0
15750000	1.2955312228247915	4.3553516404967117E-4	1.0	1.0	2.0
15760000	1.7630784325568705	0.8839136104029255	1.0	1.0	2.0
15770000	0.9302996022686895	1.0609355964228513	1.0	1.0	2.0
15780000	3.0719751448551986	0.43899659743546254	1.0	1.0	2.0
15790000	1.4594580027462305	0.09477397369085148	1.0	1.0	2.0
15800000	1.836291860237463	0.4714506687354001	1.0	1.0	2.0
15810000	1.0094973213552763	2.4922302870646753	1.0	1.0	2.0
15820000	0.95900846302418	0.26788906466372875	1.0	1.0	2.0
15830000	2.7229116083754024	0.70778861935656	1.0	1.0	2.0
15840000	0.7440561599600602	0.8872185234196697	1.0	1.0	2.0
15850000	6.31025149446426	2.4035783217962603	1.0	1.0	2.0
15860000	0.4733348446139127	0.3114103773369211	1.0	1.0	2.0
15870000	3.3372914351653464	1.3409895748802543	1.0	1.0	2.0
15880000	0.6727338849798485	0.900002509067649	1.0	1.0	2.0
15890000	0.7464158147011146	0.010398411940947538	1.0	1.0	2.0
15900000	1.282165433230898	0.3426646885334865	1.0	1.0	2.0
15910000	0.19528533679891702	0.4475044456986596	1.0	1.0	2.0
15920000	0.29389851337072925	0.03653899462423398	1.0	1.0	2.0
15930000	0.09331093448691198	0.009687875655484618	1.0	1.0	2.0
15940000	0.5661238041927711	0.23494986600669393	1.0	1.0	2.0
15950000	0.8276310950585016	0.43737374464054796	1.0	1.0	2.0
15960000	0.5719384388225673	0.021833785957237156	1.0	1.0	2.0
15970000	4.69172873693361	1.8603231661453565	1.0	1.0	2.0
15980000	2.3957844804140653	1.1201155013580224	1.0	1.0	2.0
15990000	0.421220837902951	0.2522923279115849	1.0	1.0	2.0
16000000	0.43203915342416144	0.18768544540963358	1.0	1.0	2.0
16010000	0.6820060212904344	0.6236020545274047	1.0	1.0	2.0
16020000	0.6005778398375109	0.22869209254741246	1.0	1.0	2.0
16030000	1.311736768714482	0.1713324714871979	1.0	1.0	2.0
16040000	0.4329178841695453	0.01298979493446747	1.0	1.0	2.0
16050000	0.37137145614513906	3.8051243356580216	1.0	1.0	2.0
16060000	2.965500606806647	0.0059871314224939146	1.0	1.0	2.0
16070000	0.4628269209361446	0.3960564107152025	1.0	1.0	2.0
16080000	1.0042084275235044	0.10652555483854545	0.0	1.0	1.0
16090000	0.7523562332601683	0.0655125291627791	1.0	1.0	2.0
16100000	0.060667039246717035	0.29501248776538536	1.0	1.0	2.0
16110000	3.4866081450882733	0.8597620139399634	1.0	1.0	2.0
16120000	0.6952514315386927	0.3381302919919764	1.0	1.0	2.0
16130000	3.453801121987122	0.8853651439523389	1.0	1.0	2.0
16140000	6.0092788912869795	2.8405907254330356	1.0	1.0	2.0
16150000	0.602527045665043	0.2876149967974542	1.0	1.0	2.0
16160000	0.1295353136129251	0.31307690482874534	1.0	1.0	2.0
16170000	2.4561565106517547	1.2175600269753932	1.0	1.0	2.0
16180000	0.6298010769375683	1.6718192104747265	1.0	1.0	2.0
16190000	1.9265358117934617	0.23964727416848633	1.0	1.0	2.0
16200000	2.709176490975572	0.06155433809670522	1.0	1.0	2.0
16210000	0.27333138227561227	0.2149639082992059	1.0	1.0	2.0
16220000	0.7686431908498835	0.11994698564248539	1.0	1.0	2.0
16230000	2.6353536770132293	1.8825219499149646	1.0	1.0	2.0
16240000	0.5453212896712716	1.1465881201733374	1.0	1.0	2.0
16250000	0.42430510309441516	1.3654111293377154	1.0	1.0	2.0
16260000	0.905139590204162	0.05309827591739803	1.0	1.0	2.0
16270000	2.738346583983981	0.41521968713304325	1.0	1.0	2.0
16280000	0.5778796883564379	0.6058744729350872	1.0	1.0	2.0
16290000	0.26434882642400886	1.1140397873012335	1.0	1.0	2.0
16300000	1.752573851527504	0.3657223408688542	1.0	1.0	2.0
16310000	1.1829600061182206	0.9804197864658155	1.0	1.0	2.0
16320000	2.336999462563466	0.21595196596134347	1.0	1.0	2.0
16330000	0.6070024807776138	0.08522564157502287	1.0	1.0	2.0
16340000	0.2575936083899809	0.17893026154069552	1.0	1.0	2.0
16350000	0.7982982865559091	0.18218789056952406	1.0	1.0	2.0
16360000	2.037004244030208	0.12689756423590628	1.0	1.0	2.0
16370000	0.05519499944574231	0.028726668710739256	1.0	1.0	2.0
16380000	1.2368290638503652	0.18989790493132863	1.0	1.0	2.0
16390000	0.7222879635020635	0.4981979187469724	1.0	1.0	2.0
16400000	0.8357591716027559	0.9521510621615097	1.0	1.0	2.0
16410000	1.2415987087353695	0.12142282980778273	1.0	1.0	2.0
16420000	4.4887380554249585	1.16924572473878	1.0	1.0	2.0
16430000	1.18673394992607	0.047867445982965336	1.0	1.0	2.0
16440000	0.8019454191390183	0.582634557969744	1.0	1.0	2.0
16450000	1.213916731582182	1.666905840870573	1.0	1.0	2.0
16460000	0.4029027116224294	0.2509785400532485	1.0	1.0	2.0
16470000	0.6934611572760883	0.48657499896987866	1.0	1.0	2.0
16480000	4.035747822934817	0.6446873963418946	1.0	1.0	2.0
16490000	0.4649082375597568	0.21804036878358468	1.0	1.0	2.0
16500000	0.15819954627561247	0.0028492653620869335	1.0	1.0	2.0
16510000	1.7313517596350387	1.341344523124824	1.0	1.0	2.0
16520000	1.3630699662180914	0.18037857277475763	1.0	1.0	2.0
16530000	0.41450565499979053	0.0038564574673566024	1.0	1.0	2.0
16540000	0.31626189353336037	0.22743517673009747	1.0	1.0	2.0
16550000	0.4143246265138217	0.10462618035249108	1.0	1.0	2.0
16560000	1.4565954576210958	0.8141430846032555	1.0	1.0	2.0
16570000	0.7319091762408072	0.030939851449326792	1.0	1.0	2.0
16580000	0.5416266215635164	0.42443827007279183	1.0	1.0	2.0
16590000	2.499259452992229	0.2364874637950756	1.0	1.0	2.0
16600000	2.095972223377752	0.8368632105704417	1.0	1.0	2.0
16610000	1.0406061735585506	0.3638862948179849	1.0	1.0	2.0
16620000	0.4015343199493207	0.7015344550456873	1.0	1.0	2.0
16630000	1.7149780677421884	0.2563586546081497	1.0	1.0	2.0
16640000	2.9512409430521953	0.04135348973461806	1.0	1.0	2.0
16650000	0.42217970480060235	0.03233667009157478	1.0	1.0	2.0
16660000	1.017496609435465	0.40087030283857455	1.0	1.0	2.0
16670000	1.718487535537461	0.4162176316048723	1.0	1.0	2.0
16680000	0.3216942503784445	0.3795297365295303	1.0	1.0	2.0
16690000	0.33744877069308254	0.32520907545468325	1.0	1.0	2.0
16700000	1.1508643445124982	0.20354880869296632	1.0	1.0	2.0
16710000	0.20709266611034768	0.0881795346960691	1.0	1.0	2.0
16720000	0.26015608051701544	0.18508162046401255	1.0	1.0	2.0
16730000	3.4860479223821623	0.12434092976251787	1.0	1.0	2.0
16740000	3.701930768250052	0.3569350526151893	1.0	1.0	2.0
16750000	3.3330405878687204	1.0905494520885013	1.0	1.0	2.0
16760000	0.38366610767786563	0.376374397439419	1.0	1.0	2.0
16770000	4.839252623422622	1.1425265211887055	1.0	1.0	2.0
16780000	5.657506141821474	1.880673341053058	1.0	1.0	2.0
16790000	0.3445536002014784	0.15718772327704109	1.0	1.0	2.0
16800000	1.6188949886991755	0.5013146660722645	1.0	1.0	2.0
