# BEAST v10.5.0
# Generated Thu Apr 09 11:53:39 BRT 2026 [seed=1775746417747]
# CDV_GTRG4_skygrid_strict_4traits.xml
state	location_1.rates.Africa.Europe	location_1.rates.Africa.South America	location_1.rates.Europe.South America	location_1.rates.Europe.Africa	location_1.rates.South America.Africa	location_1.rates.South America.Europe	location_1.indicators.Africa.Europe	location_1.indicators.Africa.South America	location_1.indicators.Europe.South America	location_1.indicators.Europe.Africa	location_1.indicators.South America.Africa	location_1.indicators.South America.Europe	location_1.nonZeroRates
1060000	0.16946540281274355	0.477937075335857	0.2043173187725246	0.6702839599695395	0.048996004723674776	5.88906183593555	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1070000	0.28982382103112586	2.158376386299919	0.04927218591935463	1.4976136107444138	0.933226758705966	0.9937872888128042	0.0	1.0	1.0	1.0	1.0	1.0	5.0
1080000	0.0983498835265741	0.6494363306294814	0.0490105148663456	1.792735363718692	0.481992866757667	0.9270723464068693	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1090000	0.6922329962862144	4.852915656839853	0.41094292276458216	1.1341296812421775	0.281177565469475	0.9347162643480023	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1100000	1.3431762948947874	0.24562919692205654	0.3013597564921344	0.811006277561963	0.3525399700876375	2.0526256172125015	1.0	0.0	0.0	1.0	1.0	1.0	4.0
1110000	1.1837603648712602	0.5012423568221879	0.4830979416061023	1.8508814702910148	0.17000064645112492	2.142721541386594	0.0	1.0	1.0	1.0	1.0	1.0	5.0
1120000	0.5427174162738796	1.263957281873065	0.9312044187518892	1.4214479533862185	1.4969056899439652	0.15291870730851448	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1130000	1.7854608602139614	1.898223526235179	0.24699595797507443	1.0521205909793823	0.6216830019414136	4.275996629400937	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1140000	0.43790814104611253	0.2555766452566328	0.2937363195026701	1.3640816615493412	2.7767606952663173	0.382662703723954	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1150000	2.255165136842843	0.251686327080868	0.8780546860618433	2.148087473360545	0.08792647834103745	0.7448504843669639	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1160000	0.5814903501019464	0.3303872033891797	0.21496531555966578	0.32677929696116814	0.27892998475779235	0.7877676917011357	0.0	0.0	1.0	0.0	1.0	1.0	3.0
